source_dataset,source_row_id,property_family,governorate,delegation,city,location,surface_m2,rooms,bathrooms,price_tnd
tunisia_real_estate,0,apartment,Tunis,Sidi El Bechir,Sidi El Bechir,Sidi El Bechir,70.0,,,120000.0
tunisia_real_estate,1,apartment,Sousse,Akouda,Akouda,Akouda,74.0,,,230000.0
tunisia_real_estate,4,apartment,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,145.0,,,160000.0
tunisia_real_estate,7,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,220.0,,,570000.0
tunisia_real_estate,11,land,Sousse,Bou Ficha,Bou Ficha,Bou Ficha,713.0,0.0,0.0,110000.0
tunisia_real_estate,12,house,Nabeul,Hammamet,Hammamet,Hammamet,296.0,,,900000.0
tunisia_real_estate,13,land,Nabeul,Hammamet,Hammamet,Hammamet,420.0,0.0,0.0,630000.0
tunisia_real_estate,14,apartment,Nabeul,Hammamet,Hammamet,Hammamet,95.0,,,270000.0
tunisia_real_estate,15,land,Nabeul,Kelibia,Kelibia,Kelibia,700.0,0.0,0.0,175000.0
tunisia_real_estate,16,apartment,Tunis,La Marsa,La Marsa,La Marsa,130.0,,,277000.0
tunisia_real_estate,19,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,111.0,,,195000.0
tunisia_real_estate,20,land,Mahdia,Mahdia,Mahdia,Mahdia,2632.0,0.0,0.0,920000.0
tunisia_real_estate,21,land,Ben Arous,Mohamadia,Mohamadia,Mohamadia,6449.0,0.0,0.0,650000.0
tunisia_real_estate,22,house,Nabeul,Hammamet,Hammamet,Hammamet,280.0,,,850000.0
tunisia_real_estate,24,house,Ariana,La Soukra,La Soukra,La Soukra,280.0,,,500000.0
tunisia_real_estate,25,house,Ariana,Raoued,Raoued,Raoued,175.0,,,570000.0
tunisia_real_estate,27,apartment,Tunis,Ettahrir,Ettahrir,Ettahrir,150.0,,,268000.0
tunisia_real_estate,28,house,Nabeul,Hammamet,Hammamet,Hammamet,350.0,,,1200000.0
tunisia_real_estate,29,house,Nabeul,Hammamet,Hammamet,Hammamet,450.0,,,1520000.0
tunisia_real_estate,32,land,Sousse,Kalaa Essghira,Kalaa Essghira,Kalaa Essghira,1153.0,0.0,0.0,86475.0
tunisia_real_estate,34,house,Nabeul,Hammamet,Hammamet,Hammamet,320.0,,,1250000.0
tunisia_real_estate,38,land,Nabeul,Hammamet,Hammamet,Hammamet,303.0,0.0,0.0,90900.0
tunisia_real_estate,40,apartment,Sousse,Akouda,Akouda,Akouda,85.0,,,240000.0
tunisia_real_estate,41,house,Nabeul,Hammamet,Hammamet,Hammamet,310.0,,,1200000.0
tunisia_real_estate,43,house,Tunis,El Omrane Superieur,El Omrane Superieur,El Omrane Superieur,101.0,,,310000.0
tunisia_real_estate,45,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,567.0,,,930000.0
tunisia_real_estate,50,land,Tunis,La Marsa,La Marsa,La Marsa,496.0,0.0,0.0,992000.0
tunisia_real_estate,52,house,Nabeul,Hammamet,Hammamet,Hammamet,320.0,,,1300000.0
tunisia_real_estate,53,apartment,Tunis,La Marsa,La Marsa,La Marsa,134.0,,,340000.0
tunisia_real_estate,54,land,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,320.0,0.0,0.0,480000.0
tunisia_real_estate,56,house,Sfax,Sakiet Eddaier,Sakiet Eddaier,Sakiet Eddaier,150.0,,,120000.0
tunisia_real_estate,58,land,Nabeul,El Haouaria,El Haouaria,El Haouaria,222.0,0.0,0.0,77000.0
tunisia_real_estate,59,apartment,Ben Arous,Bou Mhel El Bassatine,Bou Mhel El Bassatine,Bou Mhel El Bassatine,100.0,,,125000.0
tunisia_real_estate,61,house,Nabeul,Hammamet,Hammamet,Hammamet,800.0,,,1750000.0
tunisia_real_estate,62,apartment,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,50.0,,,75000.0
tunisia_real_estate,65,land,Sousse,Kalaa Essghira,Kalaa Essghira,Kalaa Essghira,561.0,0.0,0.0,710000.0
tunisia_real_estate,68,apartment,Nabeul,Hammamet,Hammamet,Hammamet,122.0,,,305000.0
tunisia_real_estate,70,apartment,Tunis,La Marsa,La Marsa,La Marsa,167.0,,,467000.0
tunisia_real_estate,71,house,Ben Arous,Rades,Rades,Rades,480.0,,,1130000.0
tunisia_real_estate,73,house,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,1200.0,,,2000000.0
tunisia_real_estate,75,house,Ariana,La Soukra,La Soukra,La Soukra,170.0,,,210000.0
tunisia_real_estate,77,house,Nabeul,Hammamet,Hammamet,Hammamet,230.0,,,900000.0
tunisia_real_estate,78,house,Nabeul,Kelibia,Kelibia,Kelibia,110.0,,,265000.0
tunisia_real_estate,80,land,Tunis,La Marsa,La Marsa,La Marsa,400.0,0.0,0.0,1600000.0
tunisia_real_estate,81,land,Tunis,Cite El Khadra,Cite El Khadra,Cite El Khadra,1000.0,0.0,0.0,2800000.0
tunisia_real_estate,85,house,Ben Arous,El Mourouj,El Mourouj,El Mourouj,260.0,,,670000.0
tunisia_real_estate,86,house,Nabeul,Hammamet,Hammamet,Hammamet,300.0,,,225000.0
tunisia_real_estate,87,apartment,Nabeul,Hammamet,Hammamet,Hammamet,80.0,,,330000.0
tunisia_real_estate,88,land,Ariana,Raoued,Raoued,Raoued,506.0,0.0,0.0,177000.0
tunisia_real_estate,90,house,Nabeul,Kelibia,Kelibia,Kelibia,512.0,,,500000.0
tunisia_real_estate,91,land,Nabeul,Menzel Temime,Menzel Temime,Menzel Temime,1378.0,0.0,0.0,344000.0
tunisia_real_estate,96,house,Nabeul,Hammamet,Hammamet,Hammamet,400.0,,,1520000.0
tunisia_real_estate,97,land,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,400.0,0.0,0.0,440000.0
tunisia_real_estate,100,land,Monastir,Monastir,Monastir,Monastir,371.0,0.0,0.0,426650.0
tunisia_real_estate,101,apartment,Manouba,Mannouba,Mannouba,Mannouba,95.0,,,170000.0
tunisia_real_estate,102,house,Sousse,Sousse Ville,Sousse Ville,Sousse Ville,300.0,,,250000.0
tunisia_real_estate,104,apartment,Sfax,Sfax Ville,Sfax Ville,Sfax Ville,56.0,,,106000.0
tunisia_real_estate,105,land,Ben Arous,Mornag,Mornag,Mornag,137.0,0.0,0.0,80000.0
tunisia_real_estate,107,house,Tunis,La Marsa,La Marsa,La Marsa,800.0,,,2200000.0
tunisia_real_estate,108,land,Nabeul,Hammamet,Hammamet,Hammamet,1000.0,0.0,0.0,150000.0
tunisia_real_estate,112,land,Monastir,Monastir,Monastir,Monastir,300.0,0.0,0.0,435000.0
tunisia_real_estate,114,house,Sfax,Sakiet Eddaier,Sakiet Eddaier,Sakiet Eddaier,1424.0,,,600000.0
tunisia_real_estate,118,apartment,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,138.0,,,555000.0
tunisia_real_estate,120,apartment,Nabeul,Hammamet,Hammamet,Hammamet,90.0,,,630000.0
tunisia_real_estate,122,land,Ben Arous,Bou Mhel El Bassatine,Bou Mhel El Bassatine,Bou Mhel El Bassatine,1000.0,0.0,0.0,1200000.0
tunisia_real_estate,123,apartment,Ariana,Raoued,Raoued,Raoued,108.0,,,240000.0
tunisia_real_estate,127,land,Bizerte,Ras Jebel,Ras Jebel,Ras Jebel,3640.0,0.0,0.0,666666.0
tunisia_real_estate,128,land,Ariana,Sidi Thabet,Sidi Thabet,Sidi Thabet,1482.0,0.0,0.0,550000.0
tunisia_real_estate,129,land,Nabeul,Hammamet,Hammamet,Hammamet,1000.0,0.0,0.0,220000.0
tunisia_real_estate,131,land,Nabeul,El Haouaria,El Haouaria,El Haouaria,210.0,0.0,0.0,33000.0
tunisia_real_estate,135,land,Sfax,Sfax Sud,Sfax Sud,Sfax Sud,1500.0,0.0,0.0,1500000.0
tunisia_real_estate,136,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,603.0,,,1350000.0
tunisia_real_estate,137,land,Nabeul,Hammamet,Hammamet,Hammamet,15000.0,0.0,0.0,2625000.0
tunisia_real_estate,138,apartment,Sousse,Sousse Ville,Sousse Ville,Sousse Ville,127.0,,,265000.0
tunisia_real_estate,140,apartment,Ariana,Raoued,Raoued,Raoued,70.0,,,130000.0
tunisia_real_estate,145,apartment,Nabeul,Kelibia,Kelibia,Kelibia,80.0,,,150000.0
tunisia_real_estate,147,house,Nabeul,Hammamet,Hammamet,Hammamet,370.0,,,1300000.0
tunisia_real_estate,148,apartment,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,145.0,,,450000.0
tunisia_real_estate,149,house,Nabeul,Hammamet,Hammamet,Hammamet,220.0,,,870000.0
tunisia_real_estate,151,land,Sousse,Sousse Riadh,Sousse Riadh,Sousse Riadh,190.0,0.0,0.0,76000.0
tunisia_real_estate,153,land,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,180.0,0.0,0.0,540000.0
tunisia_real_estate,154,house,Nabeul,Hammamet,Hammamet,Hammamet,290.0,,,950000.0
tunisia_real_estate,155,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,,,690000.0
tunisia_real_estate,156,land,Nabeul,Hammamet,Hammamet,Hammamet,651.0,0.0,0.0,813750.0
tunisia_real_estate,157,land,Sousse,Akouda,Akouda,Akouda,4000.0,0.0,0.0,240000.0
tunisia_real_estate,160,apartment,Sfax,Sakiet Ezzit,Sakiet Ezzit,Sakiet Ezzit,108.0,,,200000.0
tunisia_real_estate,161,house,Nabeul,Hammamet,Hammamet,Hammamet,150.0,,,900000.0
tunisia_real_estate,163,land,Ariana,Mnihla,Mnihla,Mnihla,3332.0,0.0,0.0,4000000.0
tunisia_real_estate,164,land,Bizerte,Utique,Utique,Utique,450.0,0.0,0.0,50000.0
tunisia_real_estate,166,house,Nabeul,Beni Khiar,Beni Khiar,Beni Khiar,204.0,,,260000.0
tunisia_real_estate,169,apartment,Monastir,Monastir,Monastir,Monastir,96.0,,,450000.0
tunisia_real_estate,170,land,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,428.0,0.0,0.0,280000.0
tunisia_real_estate,171,house,Nabeul,Hammamet,Hammamet,Hammamet,288.0,,,850000.0
tunisia_real_estate,172,land,Nabeul,Hammamet,Hammamet,Hammamet,1000.0,0.0,0.0,300000.0
tunisia_real_estate,173,land,Nabeul,Beni Khiar,Beni Khiar,Beni Khiar,1000.0,0.0,0.0,300000.0
tunisia_real_estate,175,apartment,Tunis,Cite El Khadra,Cite El Khadra,Cite El Khadra,50.0,,,170000.0
tunisia_real_estate,177,apartment,Sousse,Sousse Jaouhara,Sousse Jaouhara,Sousse Jaouhara,97.0,,,210000.0
tunisia_real_estate,178,house,Sousse,Sousse Jaouhara,Sousse Jaouhara,Sousse Jaouhara,400.0,,,1100000.0
tunisia_real_estate,180,land,Nabeul,Nabeul,Nabeul,Nabeul,236.0,0.0,0.0,35000.0
tunisia_real_estate,181,land,Ariana,Sidi Thabet,Sidi Thabet,Sidi Thabet,47500.0,0.0,0.0,950000.0
tunisia_real_estate,185,land,Tunis,La Marsa,La Marsa,La Marsa,289.0,0.0,0.0,350000.0
tunisia_real_estate,186,house,Nabeul,Hammamet,Hammamet,Hammamet,700.0,,,3900000.0
tunisia_real_estate,188,land,Nabeul,Hammamet,Hammamet,Hammamet,500.0,0.0,0.0,625000.0
tunisia_real_estate,193,house,Nabeul,Hammamet,Hammamet,Hammamet,290.0,,,920000.0
tunisia_real_estate,194,house,Sousse,Akouda,Akouda,Akouda,140.0,,,250000.0
tunisia_real_estate,196,house,Tunis,El Ouerdia,El Ouerdia,El Ouerdia,1269.0,,,1000000.0
tunisia_real_estate,197,house,Nabeul,Hammamet,Hammamet,Hammamet,550.0,,,2500000.0
tunisia_real_estate,200,house,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,1000.0,,,1800000.0
tunisia_real_estate,201,apartment,Tunis,La Marsa,La Marsa,La Marsa,95.0,,,395000.0
tunisia_real_estate,203,house,Nabeul,Kelibia,Kelibia,Kelibia,367.0,,,300000.0
tunisia_real_estate,204,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,650.0,,,1100000.0
tunisia_real_estate,209,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,89.0,,,310000.0
tunisia_real_estate,211,apartment,Nabeul,Hammamet,Hammamet,Hammamet,80.0,,,285000.0
tunisia_real_estate,213,house,Nabeul,Hammamet,Hammamet,Hammamet,400.0,,,800000.0
tunisia_real_estate,215,apartment,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,170.0,,,350000.0
tunisia_real_estate,218,land,Nabeul,Beni Khiar,Beni Khiar,Beni Khiar,1491.0,0.0,0.0,298000.0
tunisia_real_estate,219,land,Ariana,Mnihla,Mnihla,Mnihla,200.0,0.0,0.0,54000.0
tunisia_real_estate,220,apartment,Tunis,La Marsa,La Marsa,La Marsa,161.0,,,495000.0
tunisia_real_estate,221,land,Nabeul,Kelibia,Kelibia,Kelibia,224.0,0.0,0.0,112000.0
tunisia_real_estate,222,land,Tunis,La Marsa,La Marsa,La Marsa,519.0,0.0,0.0,620000.0
tunisia_real_estate,225,house,Nabeul,Hammamet,Hammamet,Hammamet,300.0,,,750000.0
tunisia_real_estate,230,house,Nabeul,Kelibia,Kelibia,Kelibia,160.0,,,90000.0
tunisia_real_estate,231,land,Nabeul,Hammamet,Hammamet,Hammamet,618.0,0.0,0.0,402000.0
tunisia_real_estate,235,land,Medenine,Djerba - Midoun,Djerba - Midoun,Djerba - Midoun,1300.0,0.0,0.0,130000.0
tunisia_real_estate,239,land,Nabeul,Hammamet,Hammamet,Hammamet,820.0,0.0,0.0,1804000.0
tunisia_real_estate,240,land,Nabeul,Hammamet,Hammamet,Hammamet,636.0,0.0,0.0,890400.0
tunisia_real_estate,241,apartment,Manouba,Mannouba,Mannouba,Mannouba,90.0,,,165000.0
tunisia_real_estate,242,house,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,102.0,,,65000.0
tunisia_real_estate,244,apartment,Tunis,La Goulette,La Goulette,La Goulette,170.0,,,680000.0
tunisia_real_estate,247,house,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,170.0,,,280000.0
tunisia_real_estate,248,land,Nabeul,Hammamet,Hammamet,Hammamet,713.0,0.0,0.0,892000.0
tunisia_real_estate,249,land,Zaghouan,Bir Mcherga,Bir Mcherga,Bir Mcherga,12500.0,0.0,0.0,1850000.0
tunisia_real_estate,250,house,Nabeul,Hammamet,Hammamet,Hammamet,240.0,,,800000.0
tunisia_real_estate,254,land,Tunis,Bab Bhar,Bab Bhar,Bab Bhar,213.0,0.0,0.0,780000.0
tunisia_real_estate,256,land,Ben Arous,El Mourouj,El Mourouj,El Mourouj,6800.0,0.0,0.0,3500000.0
tunisia_real_estate,257,house,Tunis,Cite El Khadra,Cite El Khadra,Cite El Khadra,500.0,,,700000.0
tunisia_real_estate,261,land,Nabeul,Hammamet,Hammamet,Hammamet,3444.0,0.0,0.0,3444000.0
tunisia_real_estate,262,house,Nabeul,Hammamet,Hammamet,Hammamet,310.0,,,1150000.0
tunisia_real_estate,264,land,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,5750.0,0.0,0.0,3000000.0
tunisia_real_estate,272,house,Ariana,La Soukra,La Soukra,La Soukra,120.0,,,250000.0
tunisia_real_estate,273,land,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,298.0,0.0,0.0,134100.0
tunisia_real_estate,274,apartment,Tunis,La Medina,La Medina,La Medina,145.0,,,200000.0
tunisia_real_estate,276,house,Nabeul,Hammamet,Hammamet,Hammamet,840.0,,,2000000.0
tunisia_real_estate,280,apartment,Ariana,La Soukra,La Soukra,La Soukra,124.0,,,250000.0
tunisia_real_estate,281,land,Ariana,Sidi Thabet,Sidi Thabet,Sidi Thabet,914.0,0.0,0.0,164520.0
tunisia_real_estate,285,house,Nabeul,Beni Khalled,Beni Khalled,Beni Khalled,258.0,,,300000.0
tunisia_real_estate,286,apartment,Tunis,Bab Bhar,Bab Bhar,Bab Bhar,57.0,,,170000.0
tunisia_real_estate,288,house,Sfax,Sakiet Ezzit,Sakiet Ezzit,Sakiet Ezzit,500.0,,,600000.0
tunisia_real_estate,292,house,Nabeul,Korba,Korba,Korba,230.0,,,250000.0
tunisia_real_estate,295,apartment,Ben Arous,Ezzahra,Ezzahra,Ezzahra,175.0,,,470000.0
tunisia_real_estate,296,land,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,380.0,0.0,0.0,40000.0
tunisia_real_estate,297,apartment,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,92.0,,,250000.0
tunisia_real_estate,298,house,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,520.0,,,550000.0
tunisia_real_estate,299,land,Sousse,Akouda,Akouda,Akouda,3800.0,0.0,0.0,700000.0
tunisia_real_estate,302,apartment,Tunis,Cite El Khadra,Cite El Khadra,Cite El Khadra,80.0,,,140000.0
tunisia_real_estate,304,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,39.0,,,170000.0
tunisia_real_estate,305,land,Nabeul,Hammamet,Hammamet,Hammamet,2000.0,0.0,0.0,120000.0
tunisia_real_estate,307,land,Sousse,Akouda,Akouda,Akouda,2434.0,0.0,0.0,150000.0
tunisia_real_estate,311,house,Ariana,Raoued,Raoued,Raoued,300.0,,,400000.0
tunisia_real_estate,313,land,Beja,Testour,Testour,Testour,45000.0,0.0,0.0,600000.0
tunisia_real_estate,316,house,Tunis,El Menzah,El Menzah,El Menzah,541.0,,,1500000.0
tunisia_real_estate,318,house,Ben Arous,Hammam Chatt,Hammam Chatt,Hammam Chatt,763.0,,,460000.0
tunisia_real_estate,319,house,Ariana,La Soukra,La Soukra,La Soukra,150.0,,,315000.0
tunisia_real_estate,321,house,Nabeul,Hammamet,Hammamet,Hammamet,1000.0,,,1300000.0
tunisia_real_estate,322,apartment,Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Hammam El Ghezaz,110.0,,,260000.0
tunisia_real_estate,327,house,Nabeul,Hammamet,Hammamet,Hammamet,302.0,,,920000.0
tunisia_real_estate,328,apartment,Ben Arous,Hammam Lif,Hammam Lif,Hammam Lif,120.0,,,200000.0
tunisia_real_estate,331,land,Manouba,Mannouba,Mannouba,Mannouba,474.0,0.0,0.0,94800.0
tunisia_real_estate,332,house,Nabeul,Takelsa,Takelsa,Takelsa,300.0,,,360000.0
tunisia_real_estate,335,apartment,Tunis,La Marsa,La Marsa,La Marsa,121.0,,,300000.0
tunisia_real_estate,336,land,Ariana,Raoued,Raoued,Raoued,750.0,0.0,0.0,262500.0
tunisia_real_estate,338,house,Tunis,El Menzah,El Menzah,El Menzah,507.0,,,1300000.0
tunisia_real_estate,339,house,Nabeul,Kelibia,Kelibia,Kelibia,516.0,,,440000.0
tunisia_real_estate,340,house,Tunis,Bab Bhar,Bab Bhar,Bab Bhar,390.0,,,1200000.0
tunisia_real_estate,341,land,Ben Arous,Bou Mhel El Bassatine,Bou Mhel El Bassatine,Bou Mhel El Bassatine,500.0,0.0,0.0,550000.0
tunisia_real_estate,342,apartment,Nabeul,Hammamet,Hammamet,Hammamet,50.0,,,380000.0
tunisia_real_estate,344,land,Ariana,Mnihla,Mnihla,Mnihla,307.0,0.0,0.0,460000.0
tunisia_real_estate,346,land,Nabeul,Hammamet,Hammamet,Hammamet,6040.0,0.0,0.0,6040000.0
tunisia_real_estate,348,land,Ariana,Mnihla,Mnihla,Mnihla,352.0,0.0,0.0,492800.0
tunisia_real_estate,351,apartment,Tunis,Ettahrir,Ettahrir,Ettahrir,75.0,,,84000.0
tunisia_real_estate,352,house,Nabeul,Kelibia,Kelibia,Kelibia,417.0,,,530000.0
tunisia_real_estate,354,apartment,Nabeul,Kelibia,Kelibia,Kelibia,75.0,,,130000.0
tunisia_real_estate,356,house,Ben Arous,Megrine,Megrine,Megrine,500.0,,,1500000.0
tunisia_real_estate,358,apartment,Ben Arous,Ben Arous,Ben Arous,Ben Arous,30.0,,,50000.0
tunisia_real_estate,360,land,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,650.0,0.0,0.0,1300000.0
tunisia_real_estate,362,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,145.0,,,480000.0
tunisia_real_estate,363,house,Ben Arous,Rades,Rades,Rades,320.0,,,485000.0
tunisia_real_estate,366,house,Medenine,Djerba - Houmet Essouk,Djerba - Houmet Essouk,Djerba - Houmet Essouk,280.0,,,300000.0
tunisia_real_estate,368,apartment,Nabeul,Hammamet,Hammamet,Hammamet,172.0,,,450000.0
tunisia_real_estate,371,apartment,Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Hammam El Ghezaz,120.0,,,220000.0
tunisia_real_estate,373,land,Nabeul,Hammamet,Hammamet,Hammamet,50000.0,0.0,0.0,1150000.0
tunisia_real_estate,374,apartment,Ariana,Mnihla,Mnihla,Mnihla,130.0,,,390000.0
tunisia_real_estate,375,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,400.0,,,900000.0
tunisia_real_estate,382,apartment,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,148.0,,,360000.0
tunisia_real_estate,385,house,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,130.0,,,520000.0
tunisia_real_estate,387,apartment,Ariana,La Soukra,La Soukra,La Soukra,150.0,,,350000.0
tunisia_real_estate,388,land,Sousse,Sidi Bou Ali,Sidi Bou Ali,Sidi Bou Ali,18666.0,0.0,0.0,210000.0
tunisia_real_estate,390,land,Tunis,La Marsa,La Marsa,La Marsa,2000.0,0.0,0.0,12000000.0
tunisia_real_estate,391,land,Ariana,La Soukra,La Soukra,La Soukra,409.0,0.0,0.0,300000.0
tunisia_real_estate,395,land,Manouba,Mannouba,Mannouba,Mannouba,190.0,0.0,0.0,160000.0
tunisia_real_estate,398,apartment,Nabeul,Hammamet,Hammamet,Hammamet,100.0,,,350000.0
tunisia_real_estate,400,house,Nabeul,Kelibia,Kelibia,Kelibia,305.0,,,210000.0
tunisia_real_estate,402,apartment,Ariana,La Soukra,La Soukra,La Soukra,157.0,,,530000.0
tunisia_real_estate,403,apartment,Nabeul,Hammamet,Hammamet,Hammamet,270.0,,,750000.0
tunisia_real_estate,405,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,260.0,,,650000.0
tunisia_real_estate,407,apartment,Tunis,La Marsa,La Marsa,La Marsa,105.0,,,160000.0
tunisia_real_estate,408,house,Tunis,La Marsa,La Marsa,La Marsa,200.0,,,420000.0
tunisia_real_estate,409,land,Nabeul,Kelibia,Kelibia,Kelibia,1000.0,0.0,0.0,100000.0
tunisia_real_estate,412,apartment,Nabeul,Hammamet,Hammamet,Hammamet,70.0,,,230000.0
tunisia_real_estate,414,land,Monastir,Teboulba,Teboulba,Teboulba,175.0,0.0,0.0,65000.0
tunisia_real_estate,416,land,Nabeul,Beni Khiar,Beni Khiar,Beni Khiar,7500.0,0.0,0.0,900000.0
tunisia_real_estate,417,land,Sousse,Akouda,Akouda,Akouda,312.0,0.0,0.0,300000.0
tunisia_real_estate,418,land,Sousse,Kalaa El Kebira,Kalaa El Kebira,Kalaa El Kebira,4000.0,0.0,0.0,720000.0
tunisia_real_estate,421,house,Ariana,Raoued,Raoued,Raoued,1000.0,,,590000.0
tunisia_real_estate,422,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,180.0,,,390000.0
tunisia_real_estate,423,house,Nabeul,Hammamet,Hammamet,Hammamet,240.0,,,550000.0
tunisia_real_estate,426,land,Nabeul,Hammamet,Hammamet,Hammamet,2225.0,0.0,0.0,2892500.0
tunisia_real_estate,429,land,Nabeul,Beni Khiar,Beni Khiar,Beni Khiar,291.0,0.0,0.0,189150.0
tunisia_real_estate,436,land,Sfax,Sfax Ville,Sfax Ville,Sfax Ville,830.0,0.0,0.0,250000.0
tunisia_real_estate,438,house,Ariana,La Soukra,La Soukra,La Soukra,300.0,,,415000.0
tunisia_real_estate,440,land,Nabeul,Hammamet,Hammamet,Hammamet,631.0,0.0,0.0,980000.0
tunisia_real_estate,441,land,Ariana,Raoued,Raoued,Raoued,300.0,0.0,0.0,90000.0
tunisia_real_estate,442,house,Nabeul,Hammamet,Hammamet,Hammamet,204.0,,,890000.0
tunisia_real_estate,444,land,Nabeul,Hammamet,Hammamet,Hammamet,1016.0,0.0,0.0,820000.0
tunisia_real_estate,445,land,Sfax,Sfax Ville,Sfax Ville,Sfax Ville,7200.0,0.0,0.0,260000.0
tunisia_real_estate,446,house,Tunis,Sidi El Bechir,Sidi El Bechir,Sidi El Bechir,193.0,,,220000.0
tunisia_real_estate,447,house,Tunis,La Medina,La Medina,La Medina,114.0,,,650000.0
tunisia_real_estate,448,house,Tunis,Carthage,Carthage,Carthage,105.0,,,480000.0
tunisia_real_estate,451,land,Nabeul,Nabeul,Nabeul,Nabeul,5000.0,0.0,0.0,1500000.0
tunisia_real_estate,453,land,Zaghouan,Hammam Zriba,Hammam Zriba,Hammam Zriba,3000.0,0.0,0.0,165000.0
tunisia_real_estate,454,land,Ariana,La Soukra,La Soukra,La Soukra,500.0,0.0,0.0,600000.0
tunisia_real_estate,455,apartment,Nabeul,Kelibia,Kelibia,Kelibia,100.0,,,220000.0
tunisia_real_estate,457,land,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,158.0,0.0,0.0,250000.0
tunisia_real_estate,458,apartment,Mahdia,Mahdia,Mahdia,Mahdia,85.0,,,248000.0
tunisia_real_estate,462,house,Nabeul,Hammamet,Hammamet,Hammamet,370.0,,,1250000.0
tunisia_real_estate,464,apartment,Tunis,La Marsa,La Marsa,La Marsa,73.0,,,190000.0
tunisia_real_estate,467,house,Nabeul,Hammamet,Hammamet,Hammamet,420.0,,,1500000.0
tunisia_real_estate,468,apartment,Ariana,Mnihla,Mnihla,Mnihla,140.0,,,240000.0
tunisia_real_estate,470,house,Nabeul,Soliman,Soliman,Soliman,426.0,,,390000.0
tunisia_real_estate,472,land,Ben Arous,Rades,Rades,Rades,200.0,0.0,0.0,99999.0
tunisia_real_estate,475,house,Mahdia,Mahdia,Mahdia,Mahdia,125.0,,,380000.0
tunisia_real_estate,477,house,Nabeul,Hammamet,Hammamet,Hammamet,240.0,,,840000.0
tunisia_real_estate,478,land,Nabeul,Hammamet,Hammamet,Hammamet,1200.0,0.0,0.0,1080000.0
tunisia_real_estate,480,land,Ben Arous,Bou Mhel El Bassatine,Bou Mhel El Bassatine,Bou Mhel El Bassatine,1000.0,0.0,0.0,480000.0
tunisia_real_estate,481,apartment,Nabeul,Hammamet,Hammamet,Hammamet,107.0,,,359991.0
tunisia_real_estate,482,house,Nabeul,Hammamet,Hammamet,Hammamet,400.0,,,1600000.0
tunisia_real_estate,483,apartment,Tunis,El Menzah,El Menzah,El Menzah,135.0,,,330000.0
tunisia_real_estate,485,land,Ariana,Mnihla,Mnihla,Mnihla,396.0,0.0,0.0,594000.0
tunisia_real_estate,487,land,Ben Arous,Mornag,Mornag,Mornag,1451.0,0.0,0.0,130000.0
tunisia_real_estate,488,land,Ariana,Mnihla,Mnihla,Mnihla,36000.0,0.0,0.0,1800000.0
tunisia_real_estate,492,apartment,Ben Arous,Rades,Rades,Rades,80.0,,,135000.0
tunisia_real_estate,493,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,86.0,,,187000.0
tunisia_real_estate,495,land,Nabeul,Soliman,Soliman,Soliman,30000.0,0.0,0.0,1200000.0
tunisia_real_estate,496,land,Nabeul,Kelibia,Kelibia,Kelibia,359.0,0.0,0.0,180000.0
